order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
38703216,348,80,courier,0,6,13,1,8,6,5,348__13,2.1972246,64.0,40.0,121.0,27.33164476306397,93.66835523693604,93.66835523693604
40240892,87,54,courier,0,3,15,0,3,3,3,87__15,1.3862944,9.0,9.0,122.0,28.37064817054877,93.62935182945122,93.62935182945122
40399712,406,16,courier,0,2,6,0,5,5,5,406__6,1.7917595,25.0,25.0,125.0,31.383900144324738,93.61609985567526,93.61609985567526
40248105,292,102,courier,0,4,8,0,8,5,5,292__8,2.1972246,64.0,40.0,117.0,23.387833363321683,93.61216663667832,93.61216663667832
40355324,406,16,courier,0,5,14,1,15,7,7,406__14,2.7725887,225.0,105.0,124.0,30.487680884455518,93.51231911554449,93.51231911554449
40332074,307,7,courier,0,2,13,0,6,6,6,307__13,1.9459101,36.0,36.0,112.0,18.54437895339175,93.45562104660826,93.45562104660826
40268226,77,9,courier,0,5,11,1,9,5,5,77__11,2.3025851,81.0,45.0,109.0,15.695486895104887,93.30451310489511,93.30451310489511
40368198,406,16,courier,0,6,14,1,6,6,4,406__14,1.9459101,36.0,24.0,124.0,30.76915795794793,93.23084204205207,93.23084204205207
38009367,548,206,courier,0,3,15,0,8,5,5,548__15,2.1972246,64.0,40.0,146.0,52.87138471874858,93.12861528125143,93.12861528125143
40339234,312,98,courier,0,4,11,0,7,6,6,312__11,2.0794415,49.0,42.0,121.0,27.892152252635668,93.10784774736433,93.10784774736433
40314089,47,1,courier,0,1,13,0,10,10,10,47__13,2.3978953,100.0,100.0,126.0,33.07174684164855,92.92825315835145,92.92825315835145
40387267,292,102,courier,0,1,7,0,11,10,8,292__7,2.4849067,121.0,88.0,118.0,25.375083213669452,92.62491678633054,92.62491678633054
40339413,312,98,courier,0,4,12,0,6,6,6,312__12,1.9459101,36.0,36.0,119.0,26.6100315923442,92.3899684076558,92.3899684076558
40397006,422,48,pickup,0,1,16,0,15,9,9,422__16,2.7725887,225.0,135.0,113.0,20.629729596673407,92.3702704033266,92.3702704033266
40358811,406,16,courier,0,5,17,1,6,5,4,406__17,1.9459101,36.0,24.0,115.0,22.73682381063595,92.26317618936405,92.26317618936405
40338050,304,75,courier,0,4,10,0,15,7,6,304__10,2.7725887,225.0,90.0,110.0,17.80522502968657,92.19477497031343,92.19477497031343
40332117,98,1,pickup,0,2,13,0,20,11,8,98__13,3.0445225,400.0,160.0,120.0,28.012377364004397,91.9876226359956,91.9876226359956
40337342,103,32,courier,0,4,10,0,4,4,3,103__10,1.609438,16.0,12.0,110.0,18.160790371435205,91.83920962856479,91.83920962856479
40339081,312,98,courier,0,4,11,0,4,4,4,312__11,1.609438,16.0,16.0,116.0,24.231917821092786,91.7680821789072,91.7680821789072
