order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
40048510,5,6,pickup,0,6,15,1,1,1,1,5__15,0.6931472,1.0,1.0,122.0,15.403830373644885,106.59616962635512,106.59616962635512
38980484,25,20,courier,0,1,18,0,9,6,5,25__18,2.3025851,81.0,45.0,165.0,58.477498806825075,106.52250119317492,106.52250119317492
40340049,312,98,courier,0,4,12,0,21,8,6,312__12,3.0910425,441.0,126.0,130.0,24.09096342937308,105.90903657062692,105.90903657062692
40258429,94,65,courier,0,4,16,0,7,4,4,94__16,2.0794415,49.0,28.0,131.0,25.106787010346142,105.89321298965386,105.89321298965386
40180302,456,44,courier,0,5,8,1,6,6,6,456__8,1.9459101,36.0,36.0,135.0,29.34335706112072,105.65664293887929,105.65664293887929
40337130,606,98,courier,0,4,11,0,8,6,5,606__11,2.1972246,64.0,40.0,128.0,22.50422640642196,105.49577359357804,105.49577359357804
40380566,388,127,courier,0,0,13,0,5,5,5,388__13,1.7917595,25.0,25.0,138.0,33.05207740340556,104.94792259659444,104.94792259659444
40255620,94,65,courier,0,4,14,0,6,6,5,94__14,1.9459101,36.0,30.0,127.0,22.57496405511968,104.42503594488032,104.42503594488032
38958563,25,20,courier,0,6,13,1,12,7,7,25__13,2.5649493,144.0,84.0,169.0,64.57946362290174,104.42053637709826,104.42053637709826
40331255,627,233,courier,0,2,12,0,5,3,3,627__12,1.7917595,25.0,15.0,127.0,23.167397817213217,103.83260218278679,103.83260218278679
40336758,606,98,courier,0,4,11,0,7,7,7,606__11,2.0794415,49.0,49.0,126.0,22.407600402058947,103.59239959794105,103.59239959794105
40255432,94,65,courier,0,4,14,0,13,10,10,94__14,2.6390574,169.0,130.0,129.0,25.416912462984374,103.58308753701563,103.58308753701563
40334711,574,123,courier,0,4,6,0,8,6,6,574__6,2.1972246,64.0,48.0,136.0,32.43088914179732,103.56911085820268,103.56911085820268
39281075,3,4,courier,0,5,19,1,3,3,3,3__19,1.3862944,9.0,9.0,127.0,23.564498386648374,103.43550161335162,103.43550161335162
38655154,447,49,courier,0,2,16,0,9,5,5,447__16,2.3025851,81.0,45.0,145.0,41.598024945569776,103.40197505443022,103.40197505443022
40353696,406,16,courier,0,5,13,1,6,5,5,406__13,1.9459101,36.0,30.0,132.0,28.65281631402193,103.34718368597807,103.34718368597807
40334739,574,123,courier,0,4,6,0,9,7,6,574__6,2.3025851,81.0,54.0,134.0,31.387671060955054,102.61232893904494,102.61232893904494
40248228,292,102,courier,0,4,9,0,8,6,4,292__9,2.1972246,64.0,32.0,124.0,21.430946143993488,102.56905385600652,102.56905385600652
39281083,3,4,courier,0,5,19,1,7,5,5,3__19,2.0794415,49.0,35.0,124.0,22.280494850362363,101.71950514963764,101.71950514963764
40321718,252,1,courier,0,2,3,0,6,6,5,252__3,1.9459101,36.0,30.0,127.0,25.685296414705217,101.31470358529478,101.31470358529478
40355718,406,16,courier,0,5,14,1,9,9,8,406__14,2.3025851,81.0,72.0,130.0,29.670016823813864,100.32998317618613,100.32998317618613
38009367,548,206,courier,0,3,15,0,8,5,5,548__15,2.1972246,64.0,40.0,146.0,45.73104084558657,100.26895915441344,100.26895915441344
40248189,292,102,courier,0,4,8,0,3,3,3,292__8,1.3862944,9.0,9.0,125.0,24.78338828371244,100.21661171628756,100.21661171628756
40099984,327,33,pickup,0,5,7,1,13,7,4,327__7,2.6390574,169.0,52.0,130.0,29.908512928113527,100.09148707188648,100.09148707188648
40331917,98,1,pickup,0,2,13,0,13,8,8,98__13,2.6390574,169.0,104.0,133.0,33.08831239353167,99.91168760646832,99.91168760646832
40302319,87,54,courier,0,0,15,0,13,8,6,87__15,2.6390574,169.0,78.0,130.0,30.240110074317112,99.75988992568288,99.75988992568288
38699154,348,80,courier,0,6,9,1,14,6,6,348__9,2.7080503,196.0,84.0,128.0,28.607331004313036,99.39266899568696,99.39266899568696
40224949,388,127,courier,0,2,9,0,42,8,8,388__9,3.7612002,1764.0,336.0,50.0,149.0,99.0,-99.0
40148855,591,1,pickup,0,2,11,0,7,7,7,591__11,2.0794415,49.0,49.0,119.0,20.20950949323435,98.79049050676565,98.79049050676565
40331893,307,7,courier,0,2,13,0,4,3,3,307__13,1.609438,16.0,12.0,116.0,17.32194903566742,98.67805096433258,98.67805096433258
40250276,591,1,pickup,0,4,11,0,6,5,5,591__11,1.9459101,36.0,30.0,120.0,21.34054658784272,98.65945341215728,98.65945341215728
40336556,606,98,courier,0,4,11,0,6,5,5,606__11,1.9459101,36.0,30.0,125.0,26.749318971931793,98.25068102806821,98.25068102806821
38703346,348,80,courier,0,6,13,1,13,7,7,348__13,2.6390574,169.0,91.0,128.0,29.84882892031186,98.15117107968814,98.15117107968814
40308033,284,27,pickup,0,1,7,0,28,10,6,284__7,3.3672957,784.0,168.0,148.0,49.85605830587562,98.14394169412438,98.14394169412438
40248121,292,102,courier,0,4,8,0,8,6,6,292__8,2.1972246,64.0,48.0,125.0,26.888758943122127,98.11124105687787,98.11124105687787
40187199,47,1,courier,0,5,14,1,8,7,6,47__14,2.1972246,64.0,48.0,133.0,35.07635992697328,97.92364007302672,97.92364007302672
